path,duration,id,category,split
02 Electro House/Melodic Hope Bass.mp3,7.601633,02_Electro_House_Melodic_Hope_Bass,Bass,train
02 Electro House/Melodic Silk Bass.mp3,7.601633,02_Electro_House_Melodic_Silk_Bass,Bass,train
02 Electro House/Melodic String Bass.mp3,7.601633,02_Electro_House_Melodic_String_Bass,Bass,test
02 Electro House/Melodic Tropics Bass.mp3,7.758367,02_Electro_House_Melodic_Tropics_Bass,Bass,train
02 Electro House/Melodic Twister Bass.mp3,7.758367,02_Electro_House_Melodic_Twister_Bass,Bass,train
02 Electro House/Melodic Wub Bass.mp3,7.758367,02_Electro_House_Melodic_Wub_Bass,Bass,train
02 Electro House/Memories Chord Layers.mp3,7.601633,02_Electro_House_Memories_Chord_Layers,Keyboards,test
02 Electro House/Memories Synth Lead 01.mp3,7.601633,02_Electro_House_Memories_Synth_Lead_01,Keyboards,train
02 Electro House/Memories Synth Lead 02.mp3,7.601633,02_Electro_House_Memories_Synth_Lead_02,Keyboards,train
02 Electro House/Memories Synth Pluck Chords.mp3,7.601633,02_Electro_House_Memories_Synth_Pluck_Chords,Keyboards,test
02 Electro House/Memories Synth Pluck Lead.mp3,7.601633,02_Electro_House_Memories_Synth_Pluck_Lead,Keyboards,test
02 Electro House/Message Received Bass.mp3,7.601633,02_Electro_House_Message_Received_Bass,Bass,train
02 Electro House/Methodical Hook Bass.mp3,3.84,02_Electro_House_Methodical_Hook_Bass,Bass,train
02 Electro House/Military Roll Topper.mp3,3.84,02_Electro_House_Military_Roll_Topper,Electronic Beats,train
02 Electro House/Mirror Ball Synth.mp3,7.601633,02_Electro_House_Mirror_Ball_Synth,Keyboards,train
02 Electro House/Mix Cutter Bass.mp3,7.601633,02_Electro_House_Mix_Cutter_Bass,Bass,train
02 Electro House/Mixtape Swirl Bass.mp3,7.758367,02_Electro_House_Mixtape_Swirl_Bass,Bass,valid
02 Electro House/Mode Electro Bass.mp3,7.601633,02_Electro_House_Mode_Electro_Bass,Bass,train
02 Electro House/Modern Step Bass.mp3,7.601633,02_Electro_House_Modern_Step_Bass,Bass,train
02 Electro House/Monatomic Gas Bass.mp3,7.758367,02_Electro_House_Monatomic_Gas_Bass,Bass,valid
02 Electro House/Monkey Synth Layers 01.mp3,3.84,02_Electro_House_Monkey_Synth_Layers_01,Keyboards,train
02 Electro House/Monkey Synth Layers 02.mp3,3.84,02_Electro_House_Monkey_Synth_Layers_02,Keyboards,train
02 Electro House/Moonshot Gated Synth.mp3,7.758367,02_Electro_House_Moonshot_Gated_Synth,Keyboards,train
02 Electro House/Moving Higher Chord Layers.mp3,7.601633,02_Electro_House_Moving_Higher_Chord_Layers,Keyboards,valid
02 Electro House/Moving Higher Synth Arp.mp3,7.601633,02_Electro_House_Moving_Higher_Synth_Arp,Keyboards,train
02 Electro House/Moving Higher Synth Lead 01.mp3,7.601633,02_Electro_House_Moving_Higher_Synth_Lead_01,Keyboards,train
02 Electro House/Moving Higher Synth Lead 02.mp3,7.601633,02_Electro_House_Moving_Higher_Synth_Lead_02,Keyboards,train
02 Electro House/Moving Higher Synth Pad.mp3,7.601633,02_Electro_House_Moving_Higher_Synth_Pad,Keyboards,train
02 Electro House/Moving Higher Topper.mp3,7.601633,02_Electro_House_Moving_Higher_Topper,Drums,train
02 Electro House/Music Industrial Synth.mp3,7.758367,02_Electro_House_Music_Industrial_Synth,Keyboards,train
02 Electro House/Neo Tribal Beat.mp3,3.84,02_Electro_House_Neo_Tribal_Beat,Electronic Beats,train
02 Electro House/Neon Glow Layers 01.mp3,7.601633,02_Electro_House_Neon_Glow_Layers_01,Keyboards,train
02 Electro House/Neon Glow Layers 02.mp3,7.601633,02_Electro_House_Neon_Glow_Layers_02,Keyboards,train
02 Electro House/New Day Chord Layers.mp3,7.601633,02_Electro_House_New_Day_Chord_Layers,Keyboards,train
02 Electro House/New Day Pluck Lead 01.mp3,7.601633,02_Electro_House_New_Day_Pluck_Lead_01,Keyboards,train
02 Electro House/New Day Pluck Lead 02.mp3,7.601633,02_Electro_House_New_Day_Pluck_Lead_02,Keyboards,train
02 Electro House/New Day Pluck Lead 03.mp3,7.601633,02_Electro_House_New_Day_Pluck_Lead_03,Keyboards,train
02 Electro House/New Day Synth Lead 01.mp3,7.601633,02_Electro_House_New_Day_Synth_Lead_01,Keyboards,train
02 Electro House/New Day Synth Lead 02.mp3,7.601633,02_Electro_House_New_Day_Synth_Lead_02,Keyboards,train
02 Electro House/New Day Synth Lead 03.mp3,7.601633,02_Electro_House_New_Day_Synth_Lead_03,Keyboards,train
02 Electro House/New Day Topper.mp3,7.601633,02_Electro_House_New_Day_Topper,Electronic Beats,train
02 Electro House/New Dimension Bass.mp3,7.601633,02_Electro_House_New_Dimension_Bass,Bass,test
02 Electro House/New Element Synth.mp3,7.758367,02_Electro_House_New_Element_Synth,Keyboards,train
02 Electro House/Night Riser Bass.mp3,7.601633,02_Electro_House_Night_Riser_Bass,Bass,train
02 Electro House/Night Vision Synth Layers.mp3,7.601633,02_Electro_House_Night_Vision_Synth_Layers,Keyboards,valid
02 Electro House/Noise Floor Bass.mp3,7.601633,02_Electro_House_Noise_Floor_Bass,Bass,valid
02 Electro House/Noisy Hat Beat.mp3,3.84,02_Electro_House_Noisy_Hat_Beat,Electronic Beats,train
02 Electro House/Number Crunch Bass.mp3,7.601633,02_Electro_House_Number_Crunch_Bass,Bass,train
02 Electro House/Ocean Trench Topper.mp3,3.94449,02_Electro_House_Ocean_Trench_Topper,Electronic Beats,train
02 Electro House/Octave Chaser Bass.mp3,3.84,02_Electro_House_Octave_Chaser_Bass,Bass,test
02 Electro House/Octave Jump Bass.mp3,7.758367,02_Electro_House_Octave_Jump_Bass,Bass,train
02 Electro House/Octave Pulse Bass.mp3,7.758367,02_Electro_House_Octave_Pulse_Bass,Bass,train
02 Electro House/Off Grid Lead Synth.mp3,7.601633,02_Electro_House_Off_Grid_Lead_Synth,Keyboards,train
02 Electro House/Open Filter Bass.mp3,7.758367,02_Electro_House_Open_Filter_Bass,Bass,train
02 Electro House/Organ Insanity Synth.mp3,7.601633,02_Electro_House_Organ_Insanity_Synth,Keyboards,train
02 Electro House/Organic Chain Bass.mp3,7.601633,02_Electro_House_Organic_Chain_Bass,Bass,train
02 Electro House/Organically Synth Layers.mp3,7.601633,02_Electro_House_Organically_Synth_Layers,Keyboards,train
02 Electro House/Oscillating Strike Bass.mp3,7.601633,02_Electro_House_Oscillating_Strike_Bass,Bass,train
02 Electro House/Outer Limits Bass.mp3,3.84,02_Electro_House_Outer_Limits_Bass,Bass,train
02 Electro House/Ozone Layer Bass.mp3,7.601633,02_Electro_House_Ozone_Layer_Bass,Bass,valid
02 Electro House/Paddington Station Bass.mp3,3.84,02_Electro_House_Paddington_Station_Bass,Bass,train
02 Electro House/Paris Cafe Synth.mp3,7.758367,02_Electro_House_Paris_Cafe_Synth,Keyboards,train
02 Electro House/Party Starter Bass.mp3,7.601633,02_Electro_House_Party_Starter_Bass,Bass,valid
02 Electro House/Patient Wobble Bass.mp3,7.601633,02_Electro_House_Patient_Wobble_Bass,Bass,train
02 Electro House/Peak Power Bass.mp3,7.601633,02_Electro_House_Peak_Power_Bass,Bass,train
02 Electro House/Phaser Stun Topper.mp3,3.94449,02_Electro_House_Phaser_Stun_Topper,Electronic Beats,test
02 Electro House/Pikes Peak Synth.mp3,7.758367,02_Electro_House_Pikes_Peak_Synth,Keyboards,valid
02 Electro House/Pitch Dive Melody.mp3,7.601633,02_Electro_House_Pitch_Dive_Melody,Keyboards,train
02 Electro House/Pitch Part Synth Layers.mp3,7.601633,02_Electro_House_Pitch_Part_Synth_Layers,Keyboards,train
02 Electro House/Pixilation Riff Synth.mp3,7.758367,02_Electro_House_Pixilation_Riff_Synth,Keyboards,train
02 Electro House/Planet Hunter Bass.mp3,3.94449,02_Electro_House_Planet_Hunter_Bass,Bass,train
02 Electro House/Plasma Panner Bass.mp3,7.601633,02_Electro_House_Plasma_Panner_Bass,Bass,train
02 Electro House/Plastic Melody Bass.mp3,7.758367,02_Electro_House_Plastic_Melody_Bass,Bass,train
02 Electro House/Plastic Pop Topper.mp3,3.94449,02_Electro_House_Plastic_Pop_Topper,Electronic Beats,test
02 Electro House/Platinum Sparks Lead.mp3,7.601633,02_Electro_House_Platinum_Sparks_Lead,Keyboards,valid
02 Electro House/Plethora Synth Layers.mp3,7.601633,02_Electro_House_Plethora_Synth_Layers,Keyboards,train
02 Electro House/Plucky Chime Synth.mp3,7.758367,02_Electro_House_Plucky_Chime_Synth,Keyboards,train
02 Electro House/Plucky Space Synth.mp3,7.601633,02_Electro_House_Plucky_Space_Synth,Keyboards,train
02 Electro House/Pole Position Synth.mp3,7.758367,02_Electro_House_Pole_Position_Synth,Keyboards,valid
02 Electro House/Pony Up Synth Layers.mp3,7.601633,02_Electro_House_Pony_Up_Synth_Layers,Keyboards,train
02 Electro House/Portamento Bass.mp3,7.758367,02_Electro_House_Portamento_Bass,Bass,train
02 Electro House/Positive Charge Bass.mp3,7.601633,02_Electro_House_Positive_Charge_Bass,Bass,test
02 Electro House/Positive Synth Layers.mp3,7.601633,02_Electro_House_Positive_Synth_Layers,Keyboards,train
02 Electro House/Pounding Waves Bass.mp3,7.601633,02_Electro_House_Pounding_Waves_Bass,Bass,train
02 Electro House/Power Grid Bass.mp3,7.601633,02_Electro_House_Power_Grid_Bass,Bass,train
02 Electro House/Power Tool Bass.mp3,7.601633,02_Electro_House_Power_Tool_Bass,Bass,train
02 Electro House/Precision Synth Layers.mp3,7.601633,02_Electro_House_Precision_Synth_Layers,Keyboards,train
02 Electro House/Prime Number Layers.mp3,7.601633,02_Electro_House_Prime_Number_Layers,Keyboards,train
02 Electro House/Processed Zipper Bass.mp3,3.84,02_Electro_House_Processed_Zipper_Bass,Bass,train
02 Electro House/Progressive Beat.mp3,3.84,02_Electro_House_Progressive_Beat,Electronic Beats,train
02 Electro House/Progressive Techno Synth.mp3,7.601633,02_Electro_House_Progressive_Techno_Synth,Keyboards,train
02 Electro House/Progressive Wobble Bass.mp3,7.601633,02_Electro_House_Progressive_Wobble_Bass,Bass,train
02 Electro House/Promenade Shout Synth.mp3,7.758367,02_Electro_House_Promenade_Shout_Synth,Keyboards,valid
02 Electro House/Proximity Alert Layers.mp3,7.601633,02_Electro_House_Proximity_Alert_Layers,Keyboards,train
02 Electro House/Pull Power Bass.mp3,7.758367,02_Electro_House_Pull_Power_Bass,Bass,train
02 Electro House/Pulsar Bass.mp3,7.601633,02_Electro_House_Pulsar_Bass,Bass,test
02 Electro House/Pulsating Synth Layers.mp3,7.601633,02_Electro_House_Pulsating_Synth_Layers,Keyboards,train
02 Electro House/Pulse Joy Synth Layers.mp3,7.601633,02_Electro_House_Pulse_Joy_Synth_Layers,Keyboards,train
02 Electro House/Pulsing Lead Synth.mp3,7.601633,02_Electro_House_Pulsing_Lead_Synth,Keyboards,train
02 Electro House/Pulsing Power Bass.mp3,7.758367,02_Electro_House_Pulsing_Power_Bass,Bass,train
02 Electro House/Pulsing Rising Bass.mp3,7.758367,02_Electro_House_Pulsing_Rising_Bass,Bass,train
02 Electro House/Pure Candy Synth Layers.mp3,7.601633,02_Electro_House_Pure_Candy_Synth_Layers,Keyboards,train
02 Electro House/Pure Energy Bass.mp3,3.84,02_Electro_House_Pure_Energy_Bass,Bass,train
02 Electro House/Pure Love Synth Layers.mp3,7.601633,02_Electro_House_Pure_Love_Synth_Layers,Keyboards,test
02 Electro House/Pure Minor Synth Layers.mp3,7.601633,02_Electro_House_Pure_Minor_Synth_Layers,Keyboards,valid
02 Electro House/Pushing Further Bass.mp3,3.84,02_Electro_House_Pushing_Further_Bass,Bass,train
02 Electro House/Quick Jab Synth.mp3,7.758367,02_Electro_House_Quick_Jab_Synth,Keyboards,train
02 Electro House/Quick Step Bass.mp3,7.601633,02_Electro_House_Quick_Step_Bass,Bass,train
02 Electro House/Quick Succession Bass.mp3,3.84,02_Electro_House_Quick_Succession_Bass,Bass,train
02 Electro House/Quickening Bass.mp3,7.601633,02_Electro_House_Quickening_Bass,Bass,train
02 Electro House/Quintuple Lead Synth.mp3,3.94449,02_Electro_House_Quintuple_Lead_Synth,Keyboards,train
02 Electro House/Radar Blip Synth Layers.mp3,7.601633,02_Electro_House_Radar_Blip_Synth_Layers,Keyboards,train
02 Electro House/Radio Dial Synth.mp3,7.758367,02_Electro_House_Radio_Dial_Synth,Keyboards,train
02 Electro House/Radio Free Bass.mp3,3.84,02_Electro_House_Radio_Free_Bass,Bass,train
02 Electro House/Rapid Chord Bass.mp3,7.601633,02_Electro_House_Rapid_Chord_Bass,Bass,train
02 Electro House/Rapid Ignition Bass.mp3,3.84,02_Electro_House_Rapid_Ignition_Bass,Bass,train
02 Electro House/Rapid Sequence Synth.mp3,7.601633,02_Electro_House_Rapid_Sequence_Synth,Keyboards,train
02 Electro House/Rapid Snare Topper.mp3,3.84,02_Electro_House_Rapid_Snare_Topper,Electronic Beats,valid
02 Electro House/Rapid Succession Bass.mp3,7.601633,02_Electro_House_Rapid_Succession_Bass,Bass,train
02 Electro House/Rave Wave Synth Layers.mp3,7.601633,02_Electro_House_Rave_Wave_Synth_Layers,Keyboards,train
02 Electro House/Reaching Higher FX Riser.mp3,7.601633,02_Electro_House_Reaching_Higher_FX_Riser,Keyboards,train
02 Electro House/Reaching Higher Music.mp3,7.601633,02_Electro_House_Reaching_Higher_Music,Keyboards,train
02 Electro House/Reaching Higher Strings.mp3,7.601633,02_Electro_House_Reaching_Higher_Strings,Strings,train
02 Electro House/Reaching Higher Synth Bass.mp3,7.601633,02_Electro_House_Reaching_Higher_Synth_Bass,Bass,test
02 Electro House/Reaching Higher Synth Lead 01.mp3,7.601633,02_Electro_House_Reaching_Higher_Synth_Lead_01,Keyboards,test
02 Electro House/Reaching Higher Synth Lead 02.mp3,7.601633,02_Electro_House_Reaching_Higher_Synth_Lead_02,Keyboards,test
02 Electro House/Reaching Higher Topper.mp3,7.601633,02_Electro_House_Reaching_Higher_Topper,Electronic Beats,valid
02 Electro House/Rearview Mirror Synth.mp3,7.758367,02_Electro_House_Rearview_Mirror_Synth,Keyboards,train
02 Electro House/Redline Bass.mp3,3.84,02_Electro_House_Redline_Bass,Bass,train
02 Electro House/Regal Pose Synth Layers.mp3,7.601633,02_Electro_House_Regal_Pose_Synth_Layers,Keyboards,test
02 Electro House/Relentless Topper.mp3,3.84,02_Electro_House_Relentless_Topper,Electronic Beats,train
02 Electro House/Resilient Growl Bass.mp3,7.601633,02_Electro_House_Resilient_Growl_Bass,Bass,test
02 Electro House/Retro Riffing Bass.mp3,3.94449,02_Electro_House_Retro_Riffing_Bass,Bass,train
02 Electro House/Revered Retro Bass.mp3,7.601633,02_Electro_House_Revered_Retro_Bass,Bass,train
02 Electro House/Reverse Riff Layers.mp3,7.601633,02_Electro_House_Reverse_Riff_Layers,Keyboards,train
02 Electro House/Revolving Door Bass.mp3,7.601633,02_Electro_House_Revolving_Door_Bass,Bass,train
02 Electro House/Rewinding Synth Layers.mp3,7.601633,02_Electro_House_Rewinding_Synth_Layers,Keyboards,test
02 Electro House/Rhythm Repeater Bass.mp3,7.601633,02_Electro_House_Rhythm_Repeater_Bass,Bass,train
02 Electro House/Rhythmic Filter Bass.mp3,7.601633,02_Electro_House_Rhythmic_Filter_Bass,Bass,train
02 Electro House/Rising Emotion Synth.mp3,7.601633,02_Electro_House_Rising_Emotion_Synth,Keyboards,train
02 Electro House/Rising Sky High Synth.mp3,7.601633,02_Electro_House_Rising_Sky_High_Synth,Keyboards,train
02 Electro House/Road Noise Topper.mp3,3.94449,02_Electro_House_Road_Noise_Topper,Electronic Beats,train
02 Electro House/Robot Chat Synth Layers.mp3,7.601633,02_Electro_House_Robot_Chat_Synth_Layers,Keyboards,train
02 Electro House/Robot Overload Bass.mp3,3.84,02_Electro_House_Robot_Overload_Bass,Bass,train
02 Electro House/Rocket Fuel Beat 01.mp3,3.84,02_Electro_House_Rocket_Fuel_Beat_01,Electronic Beats,train
02 Electro House/Rocket Fuel Beat 02.mp3,3.84,02_Electro_House_Rocket_Fuel_Beat_02,Electronic Beats,train
02 Electro House/Rocket Fuel Beat 03.mp3,3.84,02_Electro_House_Rocket_Fuel_Beat_03,Electronic Beats,valid
02 Electro House/Rocket Fuel Beat 04.mp3,3.84,02_Electro_House_Rocket_Fuel_Beat_04,Electronic Beats,train
02 Electro House/Roll On Bass.mp3,7.601633,02_Electro_House_Roll_On_Bass,Bass,train
02 Electro House/Rolling Bass.mp3,7.601633,02_Electro_House_Rolling_Bass,Bass,train
02 Electro House/Rolling Echo Synth.mp3,7.758367,02_Electro_House_Rolling_Echo_Synth,Keyboards,train
02 Electro House/Rolling Emo Synth.mp3,7.601633,02_Electro_House_Rolling_Emo_Synth,Keyboards,train
02 Electro House/Rolling Glitch Bass.mp3,7.601633,02_Electro_House_Rolling_Glitch_Bass,Bass,test
02 Electro House/Rolling Layers Bass.mp3,7.601633,02_Electro_House_Rolling_Layers_Bass,Bass,test
02 Electro House/Rolling Phase Synth.mp3,7.758367,02_Electro_House_Rolling_Phase_Synth,Keyboards,train
02 Electro House/Roof Raiser Bass.mp3,7.601633,02_Electro_House_Roof_Raiser_Bass,Bass,train
02 Electro House/Roomy Clap Topper.mp3,3.84,02_Electro_House_Roomy_Clap_Topper,Electronic Beats,train
02 Electro House/Rotating Pitch Synth.mp3,3.94449,02_Electro_House_Rotating_Pitch_Synth,Keyboards,train
02 Electro House/Rubber Band Topper.mp3,4.101224,02_Electro_House_Rubber_Band_Topper,Electronic Beats,test
02 Electro House/Runner Up Bass.mp3,3.84,02_Electro_House_Runner_Up_Bass,Bass,train
02 Electro House/Sawtooth Snarl Bass.mp3,3.84,02_Electro_House_Sawtooth_Snarl_Bass,Bass,valid
02 Electro House/SciFi Topper.mp3,3.84,02_Electro_House_SciFi_Topper,Electronic Beats,train
02 Electro House/Sculpted Arpeggio Synth.mp3,7.758367,02_Electro_House_Sculpted_Arpeggio_Synth,Keyboards,test
02 Electro House/Seismic Hammer Bass.mp3,7.758367,02_Electro_House_Seismic_Hammer_Bass,Bass,train
02 Electro House/Seismic Wave Bass.mp3,7.601633,02_Electro_House_Seismic_Wave_Bass,Bass,train
02 Electro House/Sensitive Synth.mp3,7.601633,02_Electro_House_Sensitive_Synth,Keyboards,train
02 Electro House/Seoul Sun Synth.mp3,7.758367,02_Electro_House_Seoul_Sun_Synth,Keyboards,valid
02 Electro House/Serrated Edge Bass.mp3,3.84,02_Electro_House_Serrated_Edge_Bass,Bass,train
02 Electro House/Shaken Topper.mp3,3.94449,02_Electro_House_Shaken_Topper,Electronic Beats,train
02 Electro House/Shark Tank Bass.mp3,7.601633,02_Electro_House_Shark_Tank_Bass,Bass,train
02 Electro House/Sharp Kick beat.mp3,3.84,02_Electro_House_Sharp_Kick_beat,Electronic Beats,train
02 Electro House/Shell Game Topper.mp3,3.84,02_Electro_House_Shell_Game_Topper,Electronic Beats,train
02 Electro House/Shuffle Up Beat.mp3,3.84,02_Electro_House_Shuffle_Up_Beat,Electronic Beats,train
02 Electro House/Shuffling Anthem Synth.mp3,7.601633,02_Electro_House_Shuffling_Anthem_Synth,Keyboards,train
02 Electro House/Signal Noise Bass.mp3,7.601633,02_Electro_House_Signal_Noise_Bass,Bass,train
02 Electro House/Silk Arpeggio Bass.mp3,7.758367,02_Electro_House_Silk_Arpeggio_Bass,Bass,train
02 Electro House/Simple Clap Beat.mp3,3.84,02_Electro_House_Simple_Clap_Beat,Electronic Beats,train
02 Electro House/Sizzle Cymbal Beat.mp3,3.84,02_Electro_House_Sizzle_Cymbal_Beat,Electronic Beats,train
02 Electro House/Slapback Disco Bass.mp3,7.758367,02_Electro_House_Slapback_Disco_Bass,Bass,test
02 Electro House/Slick Arpeggio Bass 01.mp3,7.601633,02_Electro_House_Slick_Arpeggio_Bass_01,Bass,train
02 Electro House/Slide Stepper Bass.mp3,3.84,02_Electro_House_Slide_Stepper_Bass,Bass,train
02 Electro House/Sliding Spec Bass.mp3,7.758367,02_Electro_House_Sliding_Spec_Bass,Bass,train
02 Electro House/Slip And Slide Synth.mp3,7.601633,02_Electro_House_Slip_And_Slide_Synth,Keyboards,train
02 Electro House/Slippery Hook Bass.mp3,7.601633,02_Electro_House_Slippery_Hook_Bass,Bass,valid
02 Electro House/Slippery Pitch Bass.mp3,7.601633,02_Electro_House_Slippery_Pitch_Bass,Bass,train
02 Electro House/Slippery Shuffle Topper.mp3,3.84,02_Electro_House_Slippery_Shuffle_Topper,Electronic Beats,train
02 Electro House/Slow Mutation Bass.mp3,7.758367,02_Electro_House_Slow_Mutation_Bass,Bass,valid
02 Electro House/Small Shaker Beat.mp3,3.84,02_Electro_House_Small_Shaker_Beat,Electronic Beats,train
02 Electro House/Smash Hit Beat.mp3,3.94449,02_Electro_House_Smash_Hit_Beat,Electronic Beats,train
02 Electro House/Soft Sole Synth Layers.mp3,7.601633,02_Electro_House_Soft_Sole_Synth_Layers,Keyboards,train
02 Electro House/Sonic Synth Layers 01.mp3,7.601633,02_Electro_House_Sonic_Synth_Layers_01,Keyboards,train
02 Electro House/Sonic Synth Layers 02.mp3,7.601633,02_Electro_House_Sonic_Synth_Layers_02,Keyboards,train
02 Electro House/Soul Magic Synth Layers.mp3,7.601633,02_Electro_House_Soul_Magic_Synth_Layers,Keyboards,test
02 Electro House/Sound the Alarm Synth.mp3,7.758367,02_Electro_House_Sound_the_Alarm_Synth,Keyboards,train
02 Electro House/Soundcard Synth Layers.mp3,7.601633,02_Electro_House_Soundcard_Synth_Layers,Keyboards,train
